case_id,category,common_validation_errors,created_at,difficulty,discovered_joins,evaluation_policy_violations,execution_result_hash,failure_category,failure_reason,generated_sql,gold,latency_ms,ontology_policy_errors,predicted_status,question,raw_model_output,referenced_columns,referenced_tables,retrieved_columns,retrieved_context,retrieved_tables,run_id,selected_sql_asset_id,selected_template_rank,semantic_output,sql_asset_candidates,sql_rewrite,status,success,template_adopted,template_compatible,template_rejection_reasons,token_usage
complex-05,CTE、窗口函数和子查询,[],2026-07-23T12:12:52.077306Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",c95380361b4181fcbaeb633f0998b85d9bbec74184870a13bba607c1a550479f,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(t.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction t
    JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(t.txn_amount_cny) > (
        SELECT AVG(branch_total)
        FROM (
            SELECT SUM(t2.txn_amount_cny) AS branch_total
            FROM dwd_card_transaction t2
            GROUP BY t2.branch_id
        ) AS branch_totals
    )","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.txn_amount_cny > (SELECT AVG(x.txn_amount_cny) FROM dwd_card_transaction x WHERE x.transaction_status = 'POSTED') GROUP BY b.branch_name ORDER BY amount DESC"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""bba09341c87d83d28991d741f232f795d2fef5a4101f3fa313441705a0f3f93d"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1583.32,,success,查询高于整体平均值的分行交易金额,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 144, ""total_tokens"": 2801}"
complex-06,CTE、窗口函数和子查询,[],2026-07-23T12:12:52.978966Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED""]",5980b0d48d6ea6680f375086dab0a3ab12679b99b9ad27b98ee67ebe2b06eb7e,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date","{""sql"": ""WITH daily AS (SELECT t.transaction_date, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' GROUP BY t.transaction_date) SELECT transaction_date, amount, SUM(amount) OVER (ORDER BY transaction_date) AS running_amount FROM daily ORDER BY transaction_date"", ""joins"": [], ""tables"": [""dwd_card_transaction""], ""columns"": [""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""63d66123a04967f8edfdccf645131ce57e439f127224da36f820c667a6b8f472"", ""dimension_ids"": [""transaction_date""], ""expected_status"": ""success"", ""semantic_filters"": []}",857.41,,success,查询每日交易金额和累计金额,,[],"[""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2656, ""output_tokens"": 60, ""total_tokens"": 2716}"
complex-07,CTE、窗口函数和子查询,[],2026-07-23T12:12:54.405270Z,hard,"[""dim_branch.branch_id = dwd_card_transaction.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",aeec925f75f93b494442076042c20bbd761f6ddf0d64ca74f4200d0eee39b675,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dim_branch b
    JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank","{""sql"": ""WITH totals AS (SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name) SELECT branch_name, amount, DENSE_RANK() OVER (ORDER BY amount DESC) AS amount_rank FROM totals ORDER BY amount_rank"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""c97a7e2105bc58cda0b672504c17d069295bd0ce42d9707e7d804cd08bdd79d3"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1414.97,,success,查询各分行信用卡交易金额和排名,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 114, ""total_tokens"": 2771}"
complex-08,CTE、窗口函数和子查询,[],2026-07-23T12:12:55.932184Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",c95380361b4181fcbaeb633f0998b85d9bbec74184870a13bba607c1a550479f,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(t.txn_amount_cny) AS total_transaction_amount
FROM 
    dwd_card_transaction t
    JOIN dim_branch b ON t.branch_id = b.branch_id
GROUP BY 
    b.branch_id, b.branch_name
HAVING 
    SUM(t.txn_amount_cny) > (
        SELECT AVG(branch_total)
        FROM (
            SELECT SUM(t2.txn_amount_cny) AS branch_total
            FROM dwd_card_transaction t2
            GROUP BY t2.branch_id
        ) AS branch_totals
    )","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.txn_amount_cny > (SELECT AVG(x.txn_amount_cny) FROM dwd_card_transaction x WHERE x.transaction_status = 'POSTED') GROUP BY b.branch_name ORDER BY amount DESC"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""bba09341c87d83d28991d741f232f795d2fef5a4101f3fa313441705a0f3f93d"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1516.12,,success,查询高于整体平均值的分行交易金额,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 144, ""total_tokens"": 2801}"
complex-09,CTE、窗口函数和子查询,[],2026-07-23T12:12:57.155063Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED""]",5980b0d48d6ea6680f375086dab0a3ab12679b99b9ad27b98ee67ebe2b06eb7e,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    transaction_date,
    SUM(txn_amount_cny) AS daily_amount,
    SUM(SUM(txn_amount_cny)) OVER (ORDER BY transaction_date) AS cumulative_amount
FROM dwd_card_transaction
GROUP BY transaction_date
ORDER BY transaction_date","{""sql"": ""WITH daily AS (SELECT t.transaction_date, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' GROUP BY t.transaction_date) SELECT transaction_date, amount, SUM(amount) OVER (ORDER BY transaction_date) AS running_amount FROM daily ORDER BY transaction_date"", ""joins"": [], ""tables"": [""dwd_card_transaction""], ""columns"": [""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""63d66123a04967f8edfdccf645131ce57e439f127224da36f820c667a6b8f472"", ""dimension_ids"": [""transaction_date""], ""expected_status"": ""success"", ""semantic_filters"": []}",1209.38,,success,查询每日交易金额和累计金额,,[],"[""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2656, ""output_tokens"": 60, ""total_tokens"": 2716}"
complex-10,CTE、窗口函数和子查询,[],2026-07-23T12:12:58.749459Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",8ad96ada520b91063cc6af74c69fd3bff455acd05e030a1317c70943631e995a,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_transaction_amount,
    RANK() OVER (ORDER BY SUM(ct.txn_amount_cny) DESC) AS rank
FROM 
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = 'credit'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    rank","{""sql"": ""WITH totals AS (SELECT b.branch_name, SUM(t.txn_amount_cny) AS amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name) SELECT branch_name, amount, DENSE_RANK() OVER (ORDER BY amount DESC) AS amount_rank FROM totals ORDER BY amount_rank"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""c97a7e2105bc58cda0b672504c17d069295bd0ce42d9707e7d804cd08bdd79d3"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1545.12,,success,查询各分行信用卡交易金额和排名,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 113, ""total_tokens"": 2770}"
synonym-01,同义词与金额字段歧义,[],2026-07-23T12:13:00.243544Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",f069f23d8d6ff12b33c6c621b4275c2381a35d57da9453163c585743caa5186f,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_spending
FROM dwd_card_transaction ct
JOIN dim_branch b ON ct.branch_id = b.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""3cea3cc77cc2f11a8958ce61bbdf7dd410ad382292c824747525e1c3b8650ff0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1446.07,,success,按机构查询消费金额,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2654, ""output_tokens"": 77, ""total_tokens"": 2731}"
synonym-02,同义词与金额字段歧义,[],2026-07-23T12:13:01.766178Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",426e3ed1899b5b5a3226e9434eff96bd3e89eba74ea2990e995eb8993d80aaa0,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_credit_card_amount_cny
FROM 
    dwd_card_transaction ct
JOIN 
    dim_branch b ON ct.branch_id = b.branch_id
WHERE 
    ct.card_type = '贷记卡'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_credit_card_amount_cny DESC","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""3cea3cc77cc2f11a8958ce61bbdf7dd410ad382292c824747525e1c3b8650ff0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1487.29,,success,各网点贷记卡交易额,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2655, ""output_tokens"": 104, ""total_tokens"": 2759}"
synonym-03,同义词与金额字段歧义,[],2026-07-23T12:13:02.879306Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED""]",212c61567d486eda53774663f1291c46aaaae1bc9f80ad6a676f27fb548dbce7,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    transaction_channel,
    COUNT(*) AS transaction_count
FROM dwd_card_transaction
GROUP BY transaction_channel
ORDER BY transaction_channel","{""sql"": ""SELECT t.transaction_channel, COUNT(DISTINCT t.transaction_id) AS transaction_count FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' GROUP BY t.transaction_channel ORDER BY t.transaction_channel"", ""joins"": [], ""tables"": [""dwd_card_transaction""], ""columns"": [""dwd_card_transaction.transaction_channel"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""e1bba37028e4455d638bd1727cd970510578c1f3db51677d215ebb68331ec27c"", ""dimension_ids"": [""transaction_channel""], ""expected_status"": ""success"", ""semantic_filters"": []}",1073.99,,success,按渠道统计流水笔数,,[],"[""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2655, ""output_tokens"": 37, ""total_tokens"": 2692}"
synonym-04,同义词与金额字段歧义,[],2026-07-23T12:13:04.077018Z,hard,"[""dwd_card_transaction.customer_id = dim_customer.customer_id""]","[""Missing required metric filter: transaction_status = POSTED""]",0f79f8a468d5bd582cfe00cccc397dc832ed12bb80806a2ac5acb1f3e2473791,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    d.customer_id,
    SUM(t.txn_amount_cny) / COUNT(DISTINCT t.transaction_id) AS avg_revenue_per_customer
FROM dwd_card_transaction t
JOIN dim_customer d ON t.customer_id = d.customer_id
GROUP BY d.customer_id","{""sql"": ""SELECT AVG(t.txn_amount_cny) AS average_transaction_amount FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED'"", ""joins"": [], ""tables"": [""dwd_card_transaction""], ""columns"": [""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""average_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""faaa217e573df6437ba76645ca5511062193a4d73ce259fb20b40e805ef88e6d"", ""dimension_ids"": [], ""expected_status"": ""success"", ""semantic_filters"": []}",1161.02,,success,查询客单价,,"[""dim_customer.customer_id"", ""dwd_card_transaction.customer_id"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_customer"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2652, ""output_tokens"": 71, ""total_tokens"": 2723}"
synonym-05,同义词与金额字段歧义,[],2026-07-23T12:13:05.760400Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",54b075ed25b8b58fed336dfd323d4dd9e8b5c17e7bb0f2120b7ef320537da811,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT
    b.branch_id,
    b.branch_name,
    SUM(ct.txn_amount_cny) AS total_card_spending_cny
FROM
    dwd_card_transaction ct
    JOIN dim_branch b ON ct.branch_id = b.branch_id
WHERE
    ct.card_type = 'credit'
GROUP BY
    b.branch_id,
    b.branch_name
ORDER BY
    total_card_spending_cny DESC","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS credit_card_transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""credit_card_transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""3cea3cc77cc2f11a8958ce61bbdf7dd410ad382292c824747525e1c3b8650ff0"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1667.3,,success,统计各机构信用卡消费金额,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.card_type"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2655, ""output_tokens"": 100, ""total_tokens"": 2755}"
synonym-06,同义词与金额字段歧义,[],2026-07-23T12:13:07.143240Z,hard,"[""dwd_card_transaction.branch_id = dim_branch.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",cd20825af7c125d1fe23b37cb4d962278662c3d2cc8a8694be2af1ff19a6a188,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    SUM(t.txn_amount_cny) AS total_transaction_amount_cny
FROM 
    dwd_card_transaction t
JOIN 
    dim_branch b ON t.branch_id = b.branch_id
WHERE 
    t.transaction_date >= CURRENT_DATE - INTERVAL '30 days'
GROUP BY 
    b.branch_id, b.branch_name
ORDER BY 
    total_transaction_amount_cny DESC","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' AND t.transaction_date >= DATE '2026-07-16' - INTERVAL '30 days' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""transaction_amount""], ""time_range"": {""days"": 30, ""kind"": ""relative_days""}, ""result_hash"": ""4abebb23794496be8788087895f989dcc4e021a2c343a34fbf337a518c356846"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1373.73,,success,近30天网点交易额,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2655, ""output_tokens"": 107, ""total_tokens"": 2762}"
synonym-07,同义词与金额字段歧义,[],2026-07-23T12:13:08.307664Z,hard,[],"[""Missing required metric filter: transaction_status = POSTED"", ""Missing required metric filter: card_type = CREDIT""]",7126ea64c24f507aab21cb2d82d311820ec9dd979dc431e0e5e4db46667a9dd8,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED; Missing required metric filter: card_type = CREDIT,"SELECT 
    transaction_date,
    COUNT(*) AS transaction_count
FROM 
    dwd_card_transaction
WHERE 
    card_type = '贷记卡'
GROUP BY 
    transaction_date
ORDER BY 
    transaction_date","{""sql"": ""SELECT t.transaction_date, COUNT(DISTINCT t.transaction_id) AS credit_card_transaction_count FROM dwd_card_transaction t WHERE t.transaction_status = 'POSTED' AND t.card_type = 'CREDIT' GROUP BY t.transaction_date ORDER BY t.transaction_date"", ""joins"": [], ""tables"": [""dwd_card_transaction""], ""columns"": [""dwd_card_transaction.card_type"", ""dwd_card_transaction.transaction_date"", ""dwd_card_transaction.transaction_id"", ""dwd_card_transaction.transaction_status""], ""metric_ids"": [""credit_card_transaction_count""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""097ff8f13022cba2c0da78beff52cd2d421f3b3710a28f960cadcc1ceaf555c2"", ""dimension_ids"": [""transaction_date""], ""expected_status"": ""success"", ""semantic_filters"": []}",1154.82,,success,按交易日查询贷记卡流水笔数,,[],"[""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2657, ""output_tokens"": 50, ""total_tokens"": 2707}"
synonym-08,同义词与金额字段歧义,[],2026-07-23T12:13:09.659309Z,hard,"[""dim_branch.branch_id = dwd_card_transaction.branch_id""]","[""Missing required metric filter: transaction_status = POSTED""]",1dca02e79e520214d934737aad2873d4527a6ef896aedf7d86ff25913c62e56b,BUSINESS_POLICY_ERROR,Missing required metric filter: transaction_status = POSTED,"SELECT 
    b.branch_id,
    b.branch_name,
    COALESCE(SUM(ct.txn_amount_cny), 0) AS total_txn_amount_cny
FROM dim_branch b
LEFT JOIN dwd_card_transaction ct ON b.branch_id = ct.branch_id
GROUP BY b.branch_id, b.branch_name
ORDER BY b.branch_id","{""sql"": ""SELECT b.branch_name, SUM(t.txn_amount_cny) AS transaction_amount FROM dwd_card_transaction t JOIN dim_branch b ON t.branch_id = b.branch_id WHERE t.transaction_status = 'POSTED' GROUP BY b.branch_name ORDER BY b.branch_name"", ""joins"": [""dwd_card_transaction.branch_id = dim_branch.branch_id""], ""tables"": [""dim_branch"", ""dwd_card_transaction""], ""columns"": [""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.transaction_status"", ""dwd_card_transaction.txn_amount_cny""], ""metric_ids"": [""transaction_amount""], ""time_range"": {""kind"": ""none""}, ""result_hash"": ""6cab8c111e82c9961fb7563ef0eb8721fcfbf2e114517039fc3c6fe84aaf98b8"", ""dimension_ids"": [""branch""], ""expected_status"": ""success"", ""semantic_filters"": []}",1309.85,,success,各分行人民币交易金额,,"[""dim_branch.branch_id"", ""dim_branch.branch_name"", ""dwd_card_transaction.branch_id"", ""dwd_card_transaction.txn_amount_cny""]","[""dim_branch"", ""dwd_card_transaction""]",[],,[],898801a9-686c-494c-a378-80d1d7b59f27,,,,,,COMPLETED,False,,,{},"{""input_tokens"": 2654, ""output_tokens"": 87, ""total_tokens"": 2741}"
